tstart	tend	duration	clientip	respcode
2016-07-07 03:58:31	2016-07-07 03:58:31	46	10.27.128.86	0
2016-07-07 21:09:26	2016-07-07 21:09:26	218	10.27.128.86	0
2016-07-07 09:14:43	2016-07-07 09:14:43	412	10.27.128.86	0
2016-07-07 01:37:04	2016-07-07 01:37:04	558	10.27.128.86	0
2016-07-07 05:47:47	2016-07-07 05:47:47	559	10.27.128.86	0
2016-07-07 22:23:53	2016-07-07 22:23:53	434	10.27.128.86	0
2016-07-07 21:11:49	2016-07-07 21:11:49	387	10.27.128.86	0
2016-07-07 19:47:49	2016-07-07 19:47:49	321	10.27.128.86	0
2016-07-07 18:07:24	2016-07-07 18:07:24	283	10.27.128.86	0
2016-07-07 15:52:47	2016-07-07 15:52:47	929	10.27.128.86	0
2016-07-07 18:23:54	2016-07-07 18:23:54	561	10.27.128.86	0
2016-07-07 09:53:39	2016-07-07 09:53:39	203	10.27.128.86	0
2016-07-07 03:44:03	2016-07-07 03:44:03	239	10.27.128.86	0
2016-07-07 01:14:03	2016-07-07 01:14:03	340	10.27.128.86	0
2016-07-07 09:37:44	2016-07-07 09:37:44	1282	10.27.128.86	0
2016-07-07 06:54:41	2016-07-07 06:54:41	228	10.27.128.86	0
2016-07-07 17:13:49	2016-07-07 17:13:49	299	10.27.128.86	0
2016-07-07 09:14:47	2016-07-07 09:14:47	229	10.27.128.86	0
2016-07-07 02:35:08	2016-07-07 02:35:08	394	10.27.128.86	0
2016-07-07 20:24:53	2016-07-07 20:24:53	586	10.27.128.86	0
2016-07-07 22:06:57	2016-07-07 22:06:57	455	10.27.128.86	0
2016-07-07 14:21:57	2016-07-07 14:21:57	3452	10.27.128.86	0
2016-07-07 13:21:18	2016-07-07 13:21:18	250	10.27.128.86	0
2016-07-07 21:58:21	2016-07-07 21:58:21	392	10.27.128.86	0
2016-07-07 11:31:15	2016-07-07 11:31:15	300	10.27.128.86	0
2016-07-07 08:42:12	2016-07-07 08:42:12	180	10.27.128.86	0
2016-07-07 16:40:58	2016-07-07 16:40:58	191	10.27.128.86	0
2016-07-07 03:39:08	2016-07-07 03:39:08	332	10.27.128.86	0
2016-07-07 21:29:23	2016-07-07 21:29:23	184	10.27.128.86	0
2016-07-07 12:48:15	2016-07-07 12:48:15	514	10.27.128.86	0
2016-07-07 09:34:46	2016-07-07 09:34:46	169	10.27.128.86	0
2016-07-07 07:22:06	2016-07-07 07:22:06	185	10.27.128.86	0
2016-07-07 15:50:22	2016-07-07 15:50:22	231	10.27.128.86	0
2016-07-07 00:42:28	2016-07-07 00:42:28	389	10.27.128.86	0
2016-07-07 15:55:51	2016-07-07 15:55:51	276	10.27.128.86	0
2016-07-07 06:17:07	2016-07-07 06:17:07	427	10.27.128.86	0
2016-07-07 20:58:24	2016-07-07 20:58:24	404	10.27.128.86	0
2016-07-07 05:18:33	2016-07-07 05:18:33	620	10.27.128.86	0
2016-07-07 20:13:19	2016-07-07 20:13:19	785	10.27.128.86	0
2016-07-07 22:43:21	2016-07-07 22:43:21	447	10.27.128.86	0
2016-07-07 01:31:10	2016-07-07 01:31:10	201	10.27.128.86	0
2016-07-07 10:08:11	2016-07-07 10:08:11	187	10.27.128.86	0
2016-07-07 14:52:34	2016-07-07 14:52:34	574	10.27.128.86	0
2016-07-07 07:13:48	2016-07-07 07:13:48	843	10.27.128.86	0
2016-07-07 22:38:29	2016-07-07 22:38:29	418	10.27.128.86	0
2016-07-07 08:47:45	2016-07-07 08:47:45	866	10.27.128.86	0
2016-07-07 14:13:24	2016-07-07 14:13:24	312	10.27.128.86	0
2016-07-07 13:41:14	2016-07-07 13:41:14	631	10.27.128.86	0
2016-07-07 14:24:17	2016-07-07 14:24:17	50	10.27.128.86	0
2016-07-07 06:25:06	2016-07-07 06:25:06	2366	10.27.128.86	0
2016-07-07 23:32:54	2016-07-07 23:32:54	640	10.27.128.86	0
2016-07-07 04:01:05	2016-07-07 04:01:05	413	10.27.128.86	0
2016-07-07 10:38:38	2016-07-07 10:38:38	49	10.27.128.86	0
2016-07-07 09:11:46	2016-07-07 09:11:46	3613	10.27.128.86	0
2016-07-07 15:16:52	2016-07-07 15:16:52	649	10.27.128.86	0
2016-07-07 23:15:22	2016-07-07 23:15:22	657	10.27.128.86	0
2016-07-07 14:40:46	2016-07-07 14:40:46	3770	10.27.128.86	0
2016-07-07 11:39:45	2016-07-07 11:39:45	819	10.27.128.86	0
2016-07-07 13:29:48	2016-07-07 13:29:48	264	10.27.128.86	0
2016-07-07 01:37:00	2016-07-07 01:37:00	566	10.27.128.86	0
2016-07-07 17:13:45	2016-07-07 17:13:45	585	10.27.128.86	0
2016-07-07 04:15:02	2016-07-07 04:15:02	580	10.27.128.86	0
2016-07-07 04:57:14	2016-07-07 04:57:14	383	10.27.128.86	0
2016-07-07 16:37:55	2016-07-07 16:37:55	212	10.27.128.86	0
2016-07-07 00:42:37	2016-07-07 00:42:37	563	10.27.128.86	0
2016-07-07 00:31:04	2016-07-07 00:31:04	567	10.27.128.86	0
2016-07-07 22:15:21	2016-07-07 22:15:21	321	10.27.128.86	0
2016-07-07 09:00:46	2016-07-07 09:00:46	386	10.27.128.86	0
2016-07-07 06:01:39	2016-07-07 06:01:39	488	10.27.128.86	0
2016-07-07 13:57:22	2016-07-07 13:57:22	653	10.27.128.86	0
2016-07-07 10:43:53	2016-07-07 10:43:53	286	10.27.128.86	0
2016-07-07 11:06:13	2016-07-07 11:06:13	337	10.27.128.86	0
2016-07-07 23:30:00	2016-07-07 23:30:00	188	10.27.128.86	0
2016-07-07 09:42:50	2016-07-07 09:42:50	194	10.27.128.86	0
2016-07-07 21:23:27	2016-07-07 21:23:27	326	10.27.128.86	0
2016-07-07 23:52:56	2016-07-07 23:52:56	593	10.27.128.86	0
2016-07-07 11:09:18	2016-07-07 11:09:18	3257	10.27.128.86	0
2016-07-07 05:42:36	2016-07-07 05:42:36	742	10.27.128.86	0
2016-07-07 10:32:46	2016-07-07 10:32:46	199	10.27.128.86	0
2016-07-07 21:34:54	2016-07-07 21:34:54	580	10.27.128.86	0
2016-07-07 22:18:26	2016-07-07 22:18:26	632	10.27.128.86	0
2016-07-07 06:46:39	2016-07-07 06:46:39	1	10.27.128.86	0
2016-07-07 15:00:23	2016-07-07 15:00:23	376	10.27.128.86	0
2016-07-07 17:56:24	2016-07-07 17:56:24	345	10.27.128.86	0
2016-07-07 02:46:35	2016-07-07 02:46:35	231	10.27.128.86	0
2016-07-07 06:22:14	2016-07-07 06:22:14	1057	10.27.128.86	0
2016-07-07 08:04:51	2016-07-07 08:04:51	325	10.27.128.86	0
2016-07-07 07:44:05	2016-07-07 07:44:05	49	10.27.128.86	0
2016-07-07 07:08:05	2016-07-07 07:08:05	381	10.27.128.86	0
2016-07-07 00:54:34	2016-07-07 00:54:34	623	10.27.128.86	0
2016-07-07 09:03:10	2016-07-07 09:03:10	363	10.27.128.86	0
2016-07-07 13:12:52	2016-07-07 13:12:52	241	10.27.128.86	0
2016-07-07 13:10:49	2016-07-07 13:10:49	328	10.27.128.86	0
2016-07-07 23:12:27	2016-07-07 23:12:27	181	10.27.128.86	0
2016-07-07 11:00:44	2016-07-07 11:00:44	542	10.27.128.86	0
2016-07-07 09:06:11	2016-07-07 09:06:11	220	10.27.128.86	0
2016-07-07 16:40:47	2016-07-07 16:40:47	2479	10.27.128.86	0
2016-07-07 11:41:39	2016-07-07 11:41:39	46	10.27.128.86	0
2016-07-07 05:34:04	2016-07-07 05:34:04	391	10.27.128.86	0
2016-07-07 21:37:54	2016-07-07 21:37:54	583	10.27.128.86	0
2016-07-07 04:51:04	2016-07-07 04:51:04	370	10.27.128.86	0
2016-07-07 01:05:57	2016-07-07 01:05:57	54	10.27.128.86	0
2016-07-07 17:08:17	2016-07-07 17:08:17	196	10.27.128.86	0
2016-07-07 06:01:04	2016-07-07 06:01:04	453	10.27.128.86	0
2016-07-07 18:35:22	2016-07-07 18:35:22	630	10.27.128.86	0
2016-07-07 17:56:27	2016-07-07 17:56:27	202	10.27.128.86	0
2016-07-07 13:38:20	2016-07-07 13:38:20	198	10.27.128.86	0
2016-07-07 23:50:25	2016-07-07 23:50:25	772	10.27.128.86	0
2016-07-07 05:20:33	2016-07-07 05:20:33	52	10.27.128.86	0
2016-07-07 03:22:07	2016-07-07 03:22:07	498	10.27.128.86	0
2016-07-07 06:32:45	2016-07-07 06:32:45	713	10.27.128.86	0
2016-07-07 15:48:10	2016-07-07 15:48:10	158	10.27.128.86	0
2016-07-07 03:50:03	2016-07-07 03:50:03	208	10.27.128.86	0
2016-07-07 12:14:21	2016-07-07 12:14:21	329	10.27.128.86	0
2016-07-07 14:16:15	2016-07-07 14:16:15	310	10.27.128.86	0
2016-07-07 06:54:34	2016-07-07 06:54:34	46	10.27.128.86	0
2016-07-07 08:50:06	2016-07-07 08:50:06	51	10.27.128.86	0
2016-07-07 14:05:56	2016-07-07 14:05:56	540	10.27.128.86	0
2016-07-07 05:10:36	2016-07-07 05:10:36	3331	10.27.128.86	0
2016-07-07 14:35:44	2016-07-07 14:35:44	539	10.27.128.86	0
2016-07-07 23:12:24	2016-07-07 23:12:24	719	10.27.128.86	0
2016-07-07 11:00:47	2016-07-07 11:00:47	563	10.27.128.86	0
2016-07-07 08:20:19	2016-07-07 08:20:19	165	10.27.128.86	0
2016-07-07 06:17:13	2016-07-07 06:17:13	1	10.27.128.86	0
2016-07-07 14:24:27	2016-07-07 14:24:27	286	10.27.128.86	0
2016-07-07 05:50:56	2016-07-07 05:50:56	3487	10.27.128.86	0
2016-07-07 04:23:03	2016-07-07 04:23:03	371	10.27.128.86	0
2016-07-07 21:23:19	2016-07-07 21:23:19	50	10.27.128.86	0
2016-07-07 07:50:09	2016-07-07 07:50:09	391	10.27.128.86	0
2016-07-07 21:37:57	2016-07-07 21:37:57	323	10.27.128.86	0
2016-07-07 14:10:44	2016-07-07 14:10:44	238	10.27.128.86	0
2016-07-07 06:04:06	2016-07-07 06:04:06	935	10.27.128.86	0
2016-07-07 08:22:43	2016-07-07 08:22:43	207	10.27.128.86	0
2016-07-07 05:34:10	2016-07-07 05:34:10	545	10.27.128.86	0
2016-07-07 13:01:53	2016-07-07 13:01:53	648	10.27.128.86	0
2016-07-07 15:02:56	2016-07-07 15:02:56	281	10.27.128.86	0
2016-07-07 13:43:45	2016-07-07 13:43:45	419	10.27.128.86	0
2016-07-07 03:31:12	2016-07-07 03:31:12	602	10.27.128.86	0
2016-07-07 04:57:17	2016-07-07 04:57:17	165	10.27.128.86	0
2016-07-07 04:15:01	2016-07-07 04:15:01	58	10.27.128.86	0
2016-07-07 02:35:03	2016-07-07 02:35:03	391	10.27.128.86	0
2016-07-07 21:09:29	2016-07-07 21:09:29	614	10.27.128.86	0
2016-07-07 07:44:11	2016-07-07 07:44:11	769	10.27.128.86	0
2016-07-07 11:41:40	2016-07-07 11:41:40	554	10.27.128.86	0
2016-07-07 17:22:24	2016-07-07 17:22:24	732	10.27.128.86	0
2016-07-07 07:08:11	2016-07-07 07:08:11	168	10.27.128.86	0
2016-07-07 05:56:07	2016-07-07 05:56:07	399	10.27.128.86	0
2016-07-07 07:22:05	2016-07-07 07:22:05	430	10.27.128.86	0
2016-07-07 03:19:31	2016-07-07 03:19:31	389	10.27.128.86	0
2016-07-07 20:46:50	2016-07-07 20:46:50	195	10.27.128.86	0
2016-07-07 08:33:45	2016-07-07 08:33:45	389	10.27.128.86	0
2016-07-07 13:26:57	2016-07-07 13:26:57	1	10.27.128.86	0
2016-07-07 06:25:12	2016-07-07 06:25:12	1143	10.27.128.86	0
2016-07-07 23:18:26	2016-07-07 23:18:26	585	10.27.128.86	0
2016-07-07 18:46:24	2016-07-07 18:46:24	303	10.27.128.86	0
2016-07-07 05:26:07	2016-07-07 05:26:07	196	10.27.128.86	0
2016-07-07 14:52:37	2016-07-07 14:52:37	397	10.27.128.86	0
2016-07-07 18:43:25	2016-07-07 18:43:25	448	10.27.128.86	0
2016-07-07 13:51:52	2016-07-07 13:51:52	542	10.27.128.86	0
2016-07-07 19:39:50	2016-07-07 19:39:50	727	10.27.128.86	0
2016-07-07 06:25:29	2016-07-07 06:25:29	236	10.27.128.86	0
2016-07-07 04:40:16	2016-07-07 04:40:16	251	10.27.128.86	0
2016-07-07 05:26:10	2016-07-07 05:26:10	576	10.27.128.86	0
2016-07-07 19:14:17	2016-07-07 19:14:17	478	10.27.128.86	0
2016-07-07 20:52:25	2016-07-07 20:52:25	546	10.27.128.86	0
2016-07-07 04:01:06	2016-07-07 04:01:06	252	10.27.128.86	0
2016-07-07 05:23:11	2016-07-07 05:23:11	1021	10.27.128.86	0
2016-07-07 02:02:03	2016-07-07 02:02:03	243	10.27.128.86	0
2016-07-07 14:49:49	2016-07-07 14:49:49	343	10.27.128.86	0
2016-07-07 02:04:37	2016-07-07 02:04:37	167	10.27.128.86	0
2016-07-07 23:21:30	2016-07-07 23:21:30	162	10.27.128.86	0
2016-07-07 11:50:18	2016-07-07 11:50:18	166	10.27.128.86	0
2016-07-07 17:59:17	2016-07-07 17:59:17	484	10.27.128.86	0
2016-07-07 16:14:46	2016-07-07 16:14:46	720	10.27.128.86	0
2016-07-07 13:46:12	2016-07-07 13:46:12	461	10.27.128.86	0
2016-07-07 07:08:06	2016-07-07 07:08:06	323	10.27.128.86	0
2016-07-07 11:55:47	2016-07-07 11:55:47	791	10.27.128.86	0
2016-07-07 12:11:45	2016-07-07 12:11:45	465	10.27.128.86	0
2016-07-07 02:18:36	2016-07-07 02:18:36	356	10.27.128.86	0
2016-07-07 10:35:46	2016-07-07 10:35:46	330	10.27.128.86	0
2016-07-07 03:44:04	2016-07-07 03:44:04	335	10.27.128.86	0
2016-07-07 20:10:49	2016-07-07 20:10:49	328	10.27.128.86	0
2016-07-07 12:45:11	2016-07-07 12:45:11	49	10.27.128.86	0
2016-07-07 16:29:21	2016-07-07 16:29:21	695	10.27.128.86	0
2016-07-07 19:00:23	2016-07-07 19:00:23	225	10.27.128.86	0
2016-07-07 01:25:30	2016-07-07 01:25:30	573	10.27.128.86	0
2016-07-07 07:32:57	2016-07-07 07:32:57	237	10.27.128.86	0
2016-07-07 10:38:41	2016-07-07 10:38:41	731	10.27.128.86	0
2016-07-07 12:11:52	2016-07-07 12:11:52	179	10.27.128.86	0
2016-07-07 12:34:13	2016-07-07 12:34:13	183	10.27.128.86	0
2016-07-07 04:12:04	2016-07-07 04:12:04	614	10.27.128.86	0
2016-07-07 01:28:31	2016-07-07 01:28:31	340	10.27.128.86	0
2016-07-07 10:05:20	2016-07-07 10:05:20	184	10.27.128.86	0
2016-07-07 14:16:28	2016-07-07 14:16:28	296	10.27.128.86	0
2016-07-07 09:03:15	2016-07-07 09:03:15	579	10.27.128.86	0
2016-07-07 19:44:51	2016-07-07 19:44:51	187	10.27.128.86	0
2016-07-07 05:23:08	2016-07-07 05:23:08	590	10.27.128.86	0
2016-07-07 17:11:21	2016-07-07 17:11:21	490	10.27.128.86	0
2016-07-07 21:14:56	2016-07-07 21:14:56	606	10.27.128.86	0
2016-07-07 11:17:09	2016-07-07 11:17:09	59	10.27.128.86	0
2016-07-07 12:00:52	2016-07-07 12:00:52	3637	10.27.128.86	0
2016-07-07 22:38:24	2016-07-07 22:38:24	374	10.27.128.86	0
2016-07-07 20:04:48	2016-07-07 20:04:48	440	10.27.128.86	0
2016-07-07 20:58:21	2016-07-07 20:58:21	538	10.27.128.86	0
2016-07-07 15:27:50	2016-07-07 15:27:50	323	10.27.128.86	0
2016-07-07 20:46:49	2016-07-07 20:46:49	627	10.27.128.86	0
2016-07-07 23:50:23	2016-07-07 23:50:23	391	10.27.128.86	0
2016-07-07 07:41:16	2016-07-07 07:41:16	196	10.27.128.86	0
2016-07-07 02:43:31	2016-07-07 02:43:31	575	10.27.128.86	0
2016-07-07 14:38:45	2016-07-07 14:38:45	305	10.27.128.86	0
2016-07-07 07:13:52	2016-07-07 07:13:52	2951	10.27.128.86	0
2016-07-07 05:07:43	2016-07-07 05:07:43	6048	10.27.128.86	0
2016-07-07 14:13:21	2016-07-07 14:13:21	344	10.27.128.86	0
2016-07-07 20:46:56	2016-07-07 20:46:56	709	10.27.128.86	0
2016-07-07 07:41:09	2016-07-07 07:41:09	655	10.27.128.86	0
2016-07-07 09:17:53	2016-07-07 09:17:53	212	10.27.128.86	0
2016-07-07 06:57:51	2016-07-07 06:57:51	446	10.27.128.86	0
2016-07-07 10:24:18	2016-07-07 10:24:18	836	10.27.128.86	0
2016-07-07 17:50:54	2016-07-07 17:50:54	416	10.27.128.86	0
2016-07-07 09:51:18	2016-07-07 09:51:18	388	10.27.128.86	0
2016-07-07 16:10:15	2016-07-07 16:10:15	886	10.27.128.86	0
2016-07-07 07:32:51	2016-07-07 07:32:51	573	10.27.128.86	0
2016-07-07 11:06:23	2016-07-07 11:06:23	200	10.27.128.86	0
2016-07-07 19:42:24	2016-07-07 19:42:24	605	10.27.128.86	0
2016-07-07 08:45:21	2016-07-07 08:45:21	262	10.27.128.86	0
2016-07-07 06:41:13	2016-07-07 06:41:13	260	10.27.128.86	0
2016-07-07 01:14:02	2016-07-07 01:14:02	605	10.27.128.86	0
2016-07-07 00:48:30	2016-07-07 00:48:30	579	10.27.128.86	0
2016-07-07 01:17:04	2016-07-07 01:17:04	640	10.27.128.86	0
2016-07-07 20:30:18	2016-07-07 20:30:18	49	10.27.128.86	0
2016-07-07 10:35:40	2016-07-07 10:35:40	190	10.27.128.86	0
2016-07-07 01:56:38	2016-07-07 01:56:38	199	10.27.128.86	0
2016-07-07 06:30:11	2016-07-07 06:30:11	1	10.27.128.86	0
2016-07-07 02:18:30	2016-07-07 02:18:30	1404	10.27.128.86	0
2016-07-07 13:51:58	2016-07-07 13:51:58	192	10.27.128.86	0
2016-07-07 07:00:15	2016-07-07 07:00:15	432	10.27.128.86	0
2016-07-07 08:04:47	2016-07-07 08:04:47	640	10.27.128.86	0
2016-07-07 20:49:51	2016-07-07 20:49:51	645	10.27.128.86	0
2016-07-07 03:16:30	2016-07-07 03:16:30	431	10.27.128.86	0
2016-07-07 12:39:48	2016-07-07 12:39:48	755	10.27.128.86	0
2016-07-07 20:55:22	2016-07-07 20:55:22	384	10.27.128.86	0
2016-07-07 11:33:51	2016-07-07 11:33:51	459	10.27.128.86	0
2016-07-07 06:14:17	2016-07-07 06:14:17	831	10.27.128.86	0
2016-07-07 02:07:33	2016-07-07 02:07:33	227	10.27.128.86	0
2016-07-07 15:33:21	2016-07-07 15:33:21	1520	10.27.128.86	0
2016-07-07 23:50:30	2016-07-07 23:50:30	387	10.27.128.86	0
2016-07-07 12:56:22	2016-07-07 12:56:22	386	10.27.128.86	0
2016-07-07 01:06:06	2016-07-07 01:06:06	179	10.27.128.86	0
2016-07-07 12:59:12	2016-07-07 12:59:12	389	10.27.128.86	0
2016-07-07 03:50:01	2016-07-07 03:50:01	372	10.27.128.86	0
2016-07-07 21:06:20	2016-07-07 21:06:20	383	10.27.128.86	0
2016-07-07 05:04:41	2016-07-07 05:04:41	201	10.27.128.86	0
2016-07-07 14:49:43	2016-07-07 14:49:43	601	10.27.128.86	0
2016-07-07 01:03:07	2016-07-07 01:03:07	3331	10.27.128.86	0
2016-07-07 15:09:02	2016-07-07 15:09:02	259	10.27.128.86	0
2016-07-07 14:02:59	2016-07-07 14:02:59	709	10.27.128.86	0
2016-07-07 18:35:24	2016-07-07 18:35:24	300	10.27.128.86	0
2016-07-07 17:56:21	2016-07-07 17:56:21	231	10.27.128.86	0
2016-07-07 19:53:22	2016-07-07 19:53:22	453	10.27.128.86	0
2016-07-07 04:09:35	2016-07-07 04:09:35	383	10.27.128.86	0
2016-07-07 07:00:06	2016-07-07 07:00:06	1	10.27.128.86	0
2016-07-07 22:35:23	2016-07-07 22:35:23	530	10.27.128.86	0
2016-07-07 06:22:11	2016-07-07 06:22:11	400	10.27.128.86	0
2016-07-07 11:41:46	2016-07-07 11:41:46	231	10.27.128.86	0
2016-07-07 19:31:19	2016-07-07 19:31:19	498	10.27.128.86	0
2016-07-07 07:25:06	2016-07-07 07:25:06	399	10.27.128.86	0
2016-07-07 11:06:10	2016-07-07 11:06:10	277	10.27.128.86	0
2016-07-07 16:29:14	2016-07-07 16:29:14	53	10.27.128.86	0
2016-07-07 18:09:56	2016-07-07 18:09:56	624	10.27.128.86	0
2016-07-07 06:30:19	2016-07-07 06:30:19	346	10.27.128.86	0
2016-07-07 18:15:25	2016-07-07 18:15:25	649	10.27.128.86	0
2016-07-07 10:35:48	2016-07-07 10:35:48	546	10.27.128.86	0
2016-07-07 21:37:51	2016-07-07 21:37:51	212	10.27.128.86	0
2016-07-07 21:31:56	2016-07-07 21:31:56	592	10.27.128.86	0
2016-07-07 23:55:58	2016-07-07 23:55:58	219	10.27.128.86	0
2016-07-07 11:44:11	2016-07-07 11:44:11	572	10.27.128.86	0
2016-07-07 01:11:30	2016-07-07 01:11:30	563	10.27.128.86	0
2016-07-07 03:41:30	2016-07-07 03:41:30	63	10.27.128.86	0
2016-07-07 00:16:33	2016-07-07 00:16:33	549	10.27.128.86	0
2016-07-07 17:25:17	2016-07-07 17:25:17	250	10.27.128.86	0
2016-07-07 05:59:25	2016-07-07 05:59:25	1	10.27.128.86	0
2016-07-07 00:01:57	2016-07-07 00:01:57	746	10.27.128.86	0
2016-07-07 18:49:19	2016-07-07 18:49:19	267	10.27.128.86	0
2016-07-07 01:00:06	2016-07-07 01:00:06	171	10.27.128.86	0
2016-07-07 12:06:41	2016-07-07 12:06:41	393	10.27.128.86	0
2016-07-07 05:29:16	2016-07-07 05:29:16	576	10.27.128.86	0
2016-07-07 01:25:35	2016-07-07 01:25:35	547	10.27.128.86	0
2016-07-07 18:12:23	2016-07-07 18:12:23	495	10.27.128.86	0
2016-07-07 07:32:52	2016-07-07 07:32:52	747	10.27.128.86	0
2016-07-07 07:11:14	2016-07-07 07:11:14	164	10.27.128.86	0
2016-07-07 13:04:48	2016-07-07 13:04:48	482	10.27.128.86	0
2016-07-07 00:08:05	2016-07-07 00:08:05	185	10.27.128.86	0
2016-07-07 16:12:21	2016-07-07 16:12:21	331	10.27.128.86	0
2016-07-07 11:39:39	2016-07-07 11:39:39	48	10.27.128.86	0
2016-07-07 05:15:57	2016-07-07 05:15:57	298	10.27.128.86	0
2016-07-07 03:39:19	2016-07-07 03:39:19	183	10.27.128.86	0
2016-07-07 05:40:09	2016-07-07 05:40:09	365	10.27.128.86	0
2016-07-07 15:08:46	2016-07-07 15:08:46	3522	10.27.128.86	0
2016-07-07 07:22:17	2016-07-07 07:22:17	165	10.27.128.86	0
2016-07-07 14:00:20	2016-07-07 14:00:20	627	10.27.128.86	0
2016-07-07 05:32:05	2016-07-07 05:32:05	594	10.27.128.86	0
2016-07-07 16:48:50	2016-07-07 16:48:50	279	10.27.128.86	0
2016-07-07 03:47:18	2016-07-07 03:47:18	225	10.27.128.86	0
2016-07-07 11:00:42	2016-07-07 11:00:42	642	10.27.128.86	0
2016-07-07 09:53:49	2016-07-07 09:53:49	407	10.27.128.86	0
2016-07-07 18:38:20	2016-07-07 18:38:20	194	10.27.128.86	0
2016-07-07 17:56:19	2016-07-07 17:56:19	758	10.27.128.86	0
2016-07-07 19:08:52	2016-07-07 19:08:52	599	10.27.128.86	0
2016-07-07 09:06:17	2016-07-07 09:06:17	330	10.27.128.86	0
2016-07-07 21:11:54	2016-07-07 21:11:54	410	10.27.128.86	0
2016-07-07 04:25:40	2016-07-07 04:25:40	253	10.27.128.86	0
2016-07-07 20:58:19	2016-07-07 20:58:19	383	10.27.128.86	0
2016-07-07 19:47:54	2016-07-07 19:47:54	579	10.27.128.86	0
2016-07-07 11:28:13	2016-07-07 11:28:13	429	10.27.128.86	0
2016-07-07 18:23:49	2016-07-07 18:23:49	381	10.27.128.86	0
2016-07-07 18:49:22	2016-07-07 18:49:22	607	10.27.128.86	0
2016-07-07 10:02:15	2016-07-07 10:02:15	543	10.27.128.86	0
2016-07-07 17:53:18	2016-07-07 17:53:18	731	10.27.128.86	0
2016-07-07 10:08:08	2016-07-07 10:08:08	408	10.27.128.86	0
2016-07-07 06:28:18	2016-07-07 06:28:18	1550	10.27.128.86	0
2016-07-07 17:22:21	2016-07-07 17:22:21	721	10.27.128.86	0
2016-07-07 09:20:47	2016-07-07 09:20:47	234	10.27.128.86	0
2016-07-07 13:51:57	2016-07-07 13:51:57	383	10.27.128.86	0
2016-07-07 05:47:52	2016-07-07 05:47:52	231	10.27.128.86	0
2016-07-07 09:45:14	2016-07-07 09:45:14	398	10.27.128.86	0
2016-07-07 09:48:10	2016-07-07 09:48:10	795	10.27.128.86	0
2016-07-07 19:17:17	2016-07-07 19:17:17	60	10.27.128.86	0
2016-07-07 21:14:49	2016-07-07 21:14:49	343	10.27.128.86	0
2016-07-07 11:17:16	2016-07-07 11:17:16	538	10.27.128.86	0
2016-07-07 13:18:42	2016-07-07 13:18:42	747	10.27.128.86	0
2016-07-07 13:10:53	2016-07-07 13:10:53	234	10.27.128.86	0
2016-07-07 19:28:22	2016-07-07 19:28:22	196	10.27.128.86	0
2016-07-07 09:14:42	2016-07-07 09:14:42	645	10.27.128.86	0
2016-07-07 23:56:00	2016-07-07 23:56:00	188	10.27.128.86	0
2016-07-07 20:01:56	2016-07-07 20:01:56	164	10.27.128.86	0
2016-07-07 12:56:15	2016-07-07 12:56:15	801	10.27.128.86	0
2016-07-07 17:36:48	2016-07-07 17:36:48	355	10.27.128.86	0
2016-07-07 09:00:37	2016-07-07 09:00:37	424	10.27.128.86	0
2016-07-07 04:34:04	2016-07-07 04:34:04	232	10.27.128.86	0
2016-07-07 04:40:07	2016-07-07 04:40:07	547	10.27.128.86	0
2016-07-07 19:25:25	2016-07-07 19:25:25	367	10.27.128.86	0
2016-07-07 07:44:08	2016-07-07 07:44:08	667	10.27.128.86	0
2016-07-07 08:50:08	2016-07-07 08:50:08	209	10.27.128.86	0
2016-07-07 09:40:16	2016-07-07 09:40:16	398	10.27.128.86	0
2016-07-07 18:12:18	2016-07-07 18:12:18	267	10.27.128.86	0
2016-07-07 18:21:20	2016-07-07 18:21:20	211	10.27.128.86	0
2016-07-07 14:21:51	2016-07-07 14:21:51	273	10.27.128.86	0
2016-07-07 20:24:55	2016-07-07 20:24:55	628	10.27.128.86	0
2016-07-07 11:44:21	2016-07-07 11:44:21	249	10.27.128.86	0
2016-07-07 01:31:01	2016-07-07 01:31:01	390	10.27.128.86	0
2016-07-07 06:49:40	2016-07-07 06:49:40	237	10.27.128.86	0
2016-07-07 22:57:52	2016-07-07 22:57:52	323	10.27.128.86	0
2016-07-07 05:53:27	2016-07-07 05:53:27	596	10.27.128.86	0
2016-07-07 16:20:52	2016-07-07 16:20:52	539	10.27.128.86	0
2016-07-07 09:14:41	2016-07-07 09:14:41	194	10.27.128.86	0
2016-07-07 01:37:06	2016-07-07 01:37:06	543	10.27.128.86	0
2016-07-07 10:05:10	2016-07-07 10:05:10	668	10.27.128.86	0
2016-07-07 22:20:57	2016-07-07 22:20:57	209	10.27.128.86	0
2016-07-07 04:01:03	2016-07-07 04:01:03	693	10.27.128.86	0
2016-07-07 12:06:49	2016-07-07 12:06:49	594	10.27.128.86	0
2016-07-07 07:00:21	2016-07-07 07:00:21	389	10.27.128.86	0
2016-07-07 23:32:52	2016-07-07 23:32:52	591	10.27.128.86	0
2016-07-07 20:16:26	2016-07-07 20:16:26	178	10.27.128.86	0
2016-07-07 00:19:27	2016-07-07 00:19:27	582	10.27.128.86	0
2016-07-07 19:25:26	2016-07-07 19:25:26	188	10.27.128.86	0
2016-07-07 15:16:43	2016-07-07 15:16:43	50	10.27.128.86	0
2016-07-07 07:32:41	2016-07-07 07:32:41	325	10.27.128.86	0
